가맹점명,주소,위도,경도
한성대,서울 성북구 동소문동3가 31,37.5900268,127.0102432
한솔,세종 한솔동 927,36.4803464,127.2537287
한양대,서울 성동구 행당동 3-29,37.5604984,127.0410771
함덕,제주 제주시 조천읍 함덕리 1004-41,33.5425658,126.6673676
함안,경남 함안군 가야읍 말산리 58-27,35.2777445,128.4098562
함양,경남 함양군 함양읍 용평리 773-1,35.5181362,127.726426
함열,전북 익산시 함열읍 와리 610-3,36.0789993,126.9608108
함평,전남 함평군 함평읍 기각리 1000-8,35.0636855,126.5222851
합덕,충남 당진시 합덕읍 운산리 266-2,36.8086572,126.7733875
합성,경남 창원시 마산회원구 합성동 263-36,35.2370655,128.5861876
합천,경남 합천군 합천읍 합천리 320-3,35.5659829,128.1626924
해남,전남 해남군 해남읍 구교리 304-3,34.5764808,126.5931516
해운대역,부산 해운대구 우동 639-4,35.1624516,129.1572857
행신1호,경기 고양시 덕양구 행신동 995-2,37.6227682,126.8359844
행신역,경기 고양시 덕양구 행신동 708-3,37.613429,126.8332065
향남2지구,경기 화성시 향남읍 하길리 1466,37.1167261,126.9119179
향동지구,경기 고양시 덕양구 향동동 460-6,37.6021804,126.8921997
헬리오시티,"서울 송파구 가락동 479 헬리오시티상가 A동 3,4호",37.4977248,127.107032
혁신(원주),강원 원주시 반곡동 1880-7,37.3248627,127.9799439
혁신(전북),전북 완주군 이서면 갈산리 664-10,35.8367306,127.0582224
현리,경기 가평군 하면 현리 259-7,37.8190897,127.35085
형곡,경북 구미시 형곡동 152-4,36.112233,128.3321238
호계,경남 창원시 마산회원구 내서읍 호계리 289-45,35.2549108,128.5212262
호계1호(안양),경기 안양시 동안구 호계2동 927-2,37.3821533,126.9513908
호계1호(울산),울산 북구 호계동 286-15,35.6278921,129.3560405
호계2호,울산 북구 신천동 107-4,35.6429154,129.3495515
호계3호,경기 군포시 당정동 2-3,37.3656744,126.956465
호매실,경기 수원시 권선구 금곡동 1137-3,37.2708636,126.9588688
호산파호,대구 달서구 호산동 357-116,35.8494289,128.485532
호성,전북 전주시 덕진구 호성동1가 757-26,35.8586939,127.1545334
호수,경기 고양시 일산동구 백석동 1414-15,37.6465471,126.7807408
호원1호,경기 의정부시 호원동 466-15,37.7056263,127.0485131
호평,경기 남양주시 호평동 656-1,37.6548606,127.2464121
홍대,서울 마포구 서교동 371-3,37.5536011,126.9201298
홍은1호,서울 서대문구 홍제동 279-52,37.5958383,126.9486583
홍은사거리,서울 서대문구 홍제동 326-20,37.590285,126.9419866
홍천,강원 홍천군 홍천읍 신장대리 8-9,37.6908568,127.8875293
화곡1호,서울 양천구 신월동 23-17,37.5399917,126.8333103
화곡2호,서울 강서구 화곡동 400-45,37.5382779,126.8409524
화곡본동,서울 화곡동 24-251,37.5444475,126.8454755
화명1호,부산 북구 화명동 749,35.2348627,129.0206447
화명3호,부산 북구 화명동 182-5(2층),35.2452374,129.0130714
화명신도시,부산 북구 화명동 2266-1,35.2362405,129.0086815
화봉,울산 북구 연암동 414-3,35.5856165,129.3657863
화산안녕,경기 화성시 송산동 158-8,37.2086139,127.0125848
화서1호,"경기 수원시 팔달구 화서동 703 꽃뫼양지마을(대우아파트) 상가 105, 106호",37.2853746,126.9851136
화서2호,경기 수원시 팔달구 화서동 185-3,37.280442,126.997249
화순,전남 화순군 화순읍 일심리 755,35.0568311,126.9926091
화원,대구 달성군 화원읍 천내리 241-1,35.8043775,128.4962645
화정,울산 동구 일산동 581-36,35.4971534,129.4270408
화정1호(고양),경기 고양시 덕양구 화정동 906-5 1층 102호,37.6379312,126.8347835
화정1호(광주),광주 서구 화정동 824-16,35.1432421,126.8745777
화정2호,"광주 서구 농성동 666-1 1층 113,114호",35.1481659,126.8850425
화정역,경기 고양시 덕양구 화정동 979-2,37.6321261,126.8324559
화천,강원 화천군 화천읍 하리 44-46,38.1043704,127.705499
환호장량,경북 포항시 북구 장성동 1378-3,36.0828848,129.3856807
황금,대구 수성구 황금동 843-1,35.8436714,128.6238325
황성,경북 경주시 황성동 893-3,35.8656105,129.2093546
회룡역,경기 의정부시 호원동 426,37.7254094,127.0478689
회원,경남 창원시 마산회원구 회원2동 669-4,35.218828,128.5634614
횡성,강원 횡성군 횡성읍 읍하리 107-48,37.4904812,127.98635
효곡,경북 포항시 남구 효자동 579-1 풍림아이원상가 107호,36.0070251,129.3400367
효성1호,"인천 계양구 효성1동 21-11 현대아파트 상가동 101호, 102호, 103호",37.5330351,126.713206
효성2호,인천 계양구 효성2동 273-3,37.5263954,126.7110689
효자(전주),전북 전주시 완산구 효자동1가 652,35.8034796,127.1151443
효자(춘천),강원 춘천시 효자동 545-3,37.8721806,127.7267019
효천,전북 전주시 완산구 삼천동2가 759-1,35.795897,127.1059754
후암,서울 용산구 후암동 244-59,37.5485209,126.9780026
후평1호,강원 춘천시 후평동 836-1,37.8755718,127.7528213
후평사거리,강원 춘천시 후평1동 693-4,37.8815072,127.7460878
휘닉스봉평,강원 평창군 봉평면 무이리 709,37.5849677,128.3265124
흑석1호,서울 동작구 흑석동 180-6,37.5087015,126.9616708
흥덕,경기 용인시 기흥구 영덕동 994-3,37.2740737,127.0716406
흥업,강원 원주시 흥업면 흥업리 585-8,37.3019658,127.9193977
흥해,경북 포항시 북구 흥해읍 옥성리 403-7,36.1050452,129.3440195
